gene,fg_score,fg_rank,between_variance,within_variance,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200
ENSMFAG00000035696,3.0159469514955295,10688,0.034938356298984063,0.011584529403671886,0.008991008991008992,0.01822765557795498,True,False,False
ENSMFAG00000035698,1.7489078761475652,16725,0.0005048115999346888,0.0002886339056164986,0.08091908091908091,0.10483435846664546,False,False,False
ENSMFAG00000035705,7.462768635050029,7314,1.890157360854994,0.2532782910285998,0.000999000999000999,0.0029595780211038617,True,True,False
ENSMFAG00000035706,1.8401427073060757,16644,0.0001651731695085365,8.975106518952872e-05,0.07792207792207792,0.10144289740540642,False,False,False
ENSMFAG00000035715,1.5763570672300216,17617,0.005531184418570327,0.003508829801308302,0.11588411588411589,0.14253147658381238,False,False,False
ENSMFAG00000035716,4.883344793521174,7313,0.14032658031768713,0.02873574105813971,0.000999000999000999,0.0029599827220502728,True,True,False
ENSMFAG00000035717,2.9531982693768253,12931,0.050983058849778086,0.017263666258531863,0.016983016983016984,0.028457815481247546,True,False,False
ENSMFAG00000035719,2.0798687484730167,15861,0.13135028652654604,0.06315315128624938,0.054945054945054944,0.07506143689234289,False,False,False
ENSMFAG00000035728,0.7012670993110479,21158,0.003269449441639564,0.004662192810956907,0.6973026973026973,0.7141107309365179,False,False,False
ENSMFAG00000035737,1.4198668168457782,18790,0.029104421861187176,0.020497984259660488,0.2017982017982018,0.23270694180752724,False,False,False
ENSMFAG00000035746,15.471124428324504,7344,0.16971166722585926,0.010969565483159548,0.000999000999000999,0.002947488241605889,True,True,False
ENSMFAG00000035750,4.0645395479085575,12013,0.2796933222088578,0.06881302993038432,0.013986013986013986,0.025226750274615087,True,False,False
ENSMFAG00000035755,5.510433684803508,7333,0.07485925700368087,0.013584992793904455,0.000999000999000999,0.00295190967494254,True,True,False
ENSMFAG00000035759,1.997033324397302,16052,0.008761835725497748,0.004387415897433154,0.059940059940059943,0.0809108658597819,False,False,False
ENSMFAG00000035769,4.648298371459563,12012,0.17652440512832443,0.037976124710323224,0.013986013986013986,0.025228850403675576,True,False,False
ENSMFAG00000035778,2.1635616581690154,14138,0.0033352539633422136,0.001541547159117333,0.025974025974025976,0.039807978130230216,True,False,False
ENSMFAG00000035787,1.5711975552208253,17887,0.00390905473269097,0.0024879360381680447,0.13186813186813187,0.15974275626537046,False,False,False
ENSMFAG00000035795,10.008828716560917,7332,0.07189531474689782,0.007183179640156157,0.000999000999000999,0.0029523122812811844,True,True,False
ENSMFAG00000035799,0.3354851057369511,21630,0.00012436837438474188,0.00037070205921808426,0.967032967032967,0.968731869147958,False,False,False
ENSMFAG00000035800,6.244369458123888,7331,0.07720054030980528,0.012363214313924575,0.000999000999000999,0.0029527149974565062,True,True,False
ENSMFAG00000035806,8.46881577358211,7330,0.01982765896040899,0.0023412451991342183,0.000999000999000999,0.002953117823513458,True,True,False
ENSMFAG00000035808,1.1463096991657618,19849,0.0050175155767565455,0.004377092959530127,0.33766233766233766,0.36860635460061125,False,False,False
ENSMFAG00000035816,3.8040311241395535,7329,0.0655363674950483,0.017228126510021903,0.000999000999000999,0.002953520759497018,True,True,False
ENSMFAG00000035818,8.677614876574301,7360,0.38192968135879163,0.04401319948107893,0.000999000999000999,0.0029410806584719627,True,True,False
ENSMFAG00000035823,1.31570013949748,19168,0.009638808117496843,0.0073259815600360875,0.23976023976023977,0.2710311391446617,False,False,False
ENSMFAG00000035825,2.374769061265204,15136,0.05041713863381133,0.021230323280049816,0.03896103896103896,0.05577482770928859,False,False,False
ENSMFAG00000035833,5.47259707718672,7359,0.16789154737341108,0.03067857733347834,0.000999000999000999,0.00294148031612361,True,True,False
ENSMFAG00000035834,3.2147375281687394,12823,0.19632994554658784,0.06107183298135416,0.016983016983016984,0.028697497620526556,True,False,False
ENSMFAG00000035835,4.757877226468262,7355,0.21417762296424273,0.04501536403545514,0.000999000999000999,0.0029430800334947172,True,True,False
ENSMFAG00000035836,2.0788020693257407,15642,0.2507962419719995,0.12064458896047019,0.04995004995004995,0.06919304963033386,False,False,False
ENSMFAG00000035838,1.3889669209763595,18814,0.0013905406269752848,0.0010011230046635085,0.2037962037962038,0.2347111801773224,False,False,False
ENSMFAG00000035846,9.337680444414206,7354,0.27562623183763585,0.02951762379335981,0.000999000999000999,0.0029434802347502917,True,True,False
ENSMFAG00000035848,2.385692327299066,15038,0.009774645015043843,0.004097184304225346,0.03796203796203796,0.05469885879514819,False,False,False
ENSMFAG00000035852,0.309259036763042,21640,5.21689636567166e-05,0.00016868018348747263,0.973026973026973,0.9742859728072298,False,False,False
ENSMFAG00000035854,1.709454562837816,17462,0.07224392823721511,0.04226138132781924,0.10989010989010989,0.13635888793373618,False,False,False
ENSMFAG00000035855,11.080334168359393,7353,0.7152486771479206,0.06455117286868634,0.000999000999000999,0.002943880544859737,True,True,False
ENSMFAG00000035858,3.778144648242921,9965,0.21561702580523176,0.057069542883717,0.005994005994005994,0.013033429189977108,True,False,False
ENSMFAG00000035879,1.257653715202327,19221,0.0003270625550792207,0.0002600477178962207,0.24675324675324675,0.27816707510792105,False,False,False
ENSMFAG00000035881,1.7519638462318563,16083,0.0003003347383111952,0.00017141747492030647,0.060939060939060936,0.08210082524576089,False,False,False
ENSMFAG00000035896,9.326514332769607,7352,0.9021966719919003,0.0967345941405786,0.000999000999000999,0.0029442809638674707,True,True,False
ENSMFAG00000035898,13.822451989880022,7351,0.2885017835661054,0.020871958575280944,0.000999000999000999,0.0029446814918179355,True,True,False
ENSMFAG00000035911,0.5127964366431952,21455,4.5284498549469166e-05,8.829891814675033e-05,0.8491508491508492,0.857581011391312,False,False,False
ENSMFAG00000035916,2.7822574651716314,13551,0.021148560741295,0.007601213469083367,0.02097902097902098,0.03354537868595872,True,False,False
ENSMFAG00000035920,1.1622547681738722,19809,0.00022250933979792674,0.0001914362696913966,0.32867132867132864,0.35951589427282293,False,False,False
ENSMFAG00000035924,1.5597308118061761,17973,0.04114177072097527,0.026377471556149352,0.13686313686313686,0.1650003032076142,False,False,False
ENSMFAG00000035932,0.8602545824037987,20859,0.0005906203805609675,0.0006865546433531389,0.5804195804195804,0.602930699867274,False,False,False
ENSMFAG00000035934,2.2487297481954585,14904,0.015386535100900009,0.006842312921750498,0.03596403596403597,0.0522858783728349,False,False,False
ENSMFAG00000035937,1.745927845719814,17461,0.010371275113854635,0.005940255595328053,0.10989010989010989,0.1363666972738618,False,False,False
ENSMFAG00000035939,7.134844228945193,7364,0.013050112486501493,0.0018290576106927154,0.000999000999000999,0.00293948311330169,True,True,False
ENSMFAG00000035945,2.0004350601110095,16367,0.020684586615850223,0.010340034037571697,0.06893106893106893,0.09125669955388291,False,False,False
ENSMFAG00000035951,1.3100622790582859,19281,0.049368738666714485,0.03768425849309965,0.2547452547452547,0.2862828784720802,False,False,False
ENSMFAG00000035956,4.076862901411957,7363,0.13540697964135498,0.03321351297484885,0.000999000999000999,0.0029398823368672615,True,True,False
ENSMFAG00000035958,5.735688287949218,7362,0.07716803206184222,0.013454004267820938,0.000999000999000999,0.0029402816688880256,True,True,False
ENSMFAG00000035962,6.481564944823596,7361,0.428221870700002,0.06606765642707098,0.000999000999000999,0.0029406811094081844,True,True,False
ENSMFAG00000035963,2.073455206987071,15218,0.021826919953350763,0.010526824570527022,0.04095904095904096,0.05831912863060188,False,False,False
ENSMFAG00000035967,1.9656207052691623,15985,0.006093757959762286,0.003100159805612542,0.057942057942057944,0.07854166477876205,False,False,False
ENSMFAG00000035969,2.7207098798970586,11291,0.035710147989784446,0.013125295367412266,0.011988011988011988,0.023005601253763507,True,False,False
ENSMFAG00000035972,13.260152816357017,7392,0.4551005782858496,0.034320905044392384,0.000999000999000999,0.002928348707569487,True,True,False
ENSMFAG00000035975,2.7269345818694846,11297,0.036393937944058125,0.013346088650854983,0.011988011988011988,0.02299338264638787,True,False,False
ENSMFAG00000035987,2.984624323980066,9550,0.014408845271430448,0.004827681430262123,0.004995004995004995,0.011333169448352694,True,False,False
ENSMFAG00000035992,4.09274571512175,7387,0.05361011133167791,0.013098803135055258,0.000999000999000999,0.00293033080362172,True,True,False
ENSMFAG00000035994,3.3611612670791695,10235,0.00848950908609687,0.0025257566656007274,0.006993006993006993,0.014804540842645385,True,False,False
ENSMFAG00000035995,0.7355138608005998,21051,0.0005760952227030833,0.0007832454264524792,0.6583416583416584,0.677637501921384,False,False,False
ENSMFAG00000036000,2.941029574225652,8738,0.0013227214490369019,0.00044973775521771597,0.002997002997002997,0.007431799146150256,True,True,False
ENSMFAG00000036006,2.621931584129731,12983,0.10034061267217469,0.0382697195686606,0.017982017982017984,0.030011119589799407,True,False,False
ENSMFAG00000036008,2.221498439672854,14654,0.01934038883476926,0.008706000541973371,0.03196803196803197,0.047269231382783994,True,False,False
ENSMFAG00000036042,1.582141773573275,18164,0.15760093780252332,0.09961238911299532,0.14985014985014986,0.1787576000304474,False,False,False
ENSMFAG00000036043,3.373301894143659,9361,0.04834424590970404,0.014331421762343534,0.003996003996003996,0.009249590277258262,True,True,False
ENSMFAG00000036056,1.8951489291853405,16402,0.0004938492614466021,0.00026057599081122926,0.06993006993006994,0.09238170681897058,False,False,False
ENSMFAG00000036062,2.222453972843775,14326,0.1987903550845539,0.0894463216287215,0.027972027972027972,0.04230754586750678,True,False,False
ENSMFAG00000036069,1.647933092836429,17545,0.20146811295272538,0.12225502197217653,0.11288711288711288,0.13941510185454328,False,False,False
ENSMFAG00000036077,6.996895347565246,7386,0.10545756590740116,0.0150720413411849,0.000999000999000999,0.0029307275448623945,True,True,False
ENSMFAG00000036092,3.3488703301458154,8687,0.016086516373874288,0.004803555019841737,0.002997002997002997,0.007475430060902606,True,True,False
ENSMFAG00000036093,1.257033191982495,19256,0.011523859475988045,0.009167496116376695,0.2517482517482518,0.28328215199839635,False,False,False
ENSMFAG00000036098,1.7590671814837573,16209,0.001183099684085063,0.0006725621999356097,0.06493506493506493,0.08680442883663317,False,False,False
ENSMFAG00000036100,2.4617574801892284,13888,0.6128328850091715,0.24894119966053277,0.023976023976023976,0.03740729316766183,True,False,False
ENSMFAG00000036101,0.7795040996044029,20840,0.0016177568760329232,0.0020753567323288386,0.5754245754245755,0.5982869337955711,False,False,False
ENSMFAG00000036103,3.621855803631807,7399,0.1325930238236278,0.03660912935079096,0.000999000999000999,0.0029255782735982763,True,True,False
ENSMFAG00000036105,7.005061426984265,7398,0.09005044474290298,0.012855044260626294,0.000999000999000999,0.002925973728893437,True,True,False
ENSMFAG00000036108,13.688398710825169,7397,0.0565588994220228,0.004131875738928282,0.000999000999000999,0.0029263692911117543,True,True,False
ENSMFAG00000036110,6.139820789762379,7396,0.06268429116095994,0.01020945592862785,0.000999000999000999,0.002926764960296599,True,True,False
ENSMFAG00000036111,1.2394914850430943,19588,0.035752177332178676,0.0288442198826568,0.2967032967032967,0.3282094666615802,False,False,False
ENSMFAG00000036113,7.629131469788262,7395,0.3724611345458479,0.0488208991717468,0.000999000999000999,0.002927160736491365,True,True,False
ENSMFAG00000036125,5.068875962815895,10259,0.010022336951240978,0.001977220657203398,0.006993006993006993,0.014769906962128427,True,False,False
ENSMFAG00000036127,2.480158926741135,14290,0.13528876553821362,0.054548415941389,0.027972027972027972,0.04241412890818069,True,False,False
ENSMFAG00000036129,3.7397164859068233,12128,0.026349230578860357,0.0070457729298445005,0.013986013986013986,0.024987545436094247,True,False,False
ENSMFAG00000036130,1.0617962891212893,20000,0.00038957191695261086,0.0003668889249105484,0.36563436563436563,0.39612827172827175,False,False,False
ENSMFAG00000036136,0.5210975500953176,21448,0.001615756939789246,0.003100670361083442,0.8441558441558441,0.8528146601626646,False,False,False
ENSMFAG00000036138,2.4430321365551917,12071,0.03320600122182735,0.01359211624548182,0.013986013986013986,0.025105538153338665,True,False,False
ENSMFAG00000036140,6.0274233226856815,7394,0.1179009910409522,0.01956075166032722,0.000999000999000999,0.0029275566197394707,True,True,False
ENSMFAG00000036151,1.6947187894139724,17589,0.0010352014476249552,0.0006108296591170882,0.11488511488511488,0.14152769738647275,False,False,False
ENSMFAG00000036164,2.0614468831544275,16165,0.0732784924116151,0.0355471064503081,0.06293706293706294,0.08436252890320321,False,False,False
ENSMFAG00000036167,2.8518994116856606,10258,0.18160253019795689,0.06367773734755383,0.006993006993006993,0.014771346804881607,True,False,False
ENSMFAG00000036170,2.8103518992725416,13359,0.04540781213354186,0.01615733034776771,0.01998001998001998,0.03240714671210966,True,False,False
ENSMFAG00000036184,2.2518343590788117,14666,0.058142127392754685,0.025819885303729032,0.03196803196803197,0.04723055479908064,True,False,False
ENSMFAG00000036186,9.866419482534214,9384,0.4274301756739093,0.04332170122772116,0.003996003996003996,0.009226919712853216,True,True,False
ENSMFAG00000036198,1.025625250979799,20341,0.0015101450000746196,0.0014724040212343154,0.43656343656343655,0.46504382987348425,False,False,False
ENSMFAG00000036203,3.2351780172834306,10443,0.33336958488315743,0.1030451958904279,0.007992007992007992,0.01658247909325186,True,False,False
ENSMFAG00000036248,2.1773527379164834,14372,0.022510609245332748,0.01033851202876105,0.028971028971028972,0.04367828108434844,True,False,False
ENSMFAG00000036271,3.0175522356484374,12680,0.14048118739453788,0.04655467287671583,0.015984015984015984,0.02731401091022542,True,False,False
ENSMFAG00000036272,6.640453720067459,7416,0.3581890351607442,0.05394043597860783,0.000999000999000999,0.0029188718509106856,True,True,False
ENSMFAG00000036275,0.9271914416702233,20589,0.0020090726021681255,0.00216682687087213,0.5014985014985015,0.5277803453528356,False,False,False
ENSMFAG00000036286,1.6743396768871939,17508,0.0038914760600206127,0.002324175536387307,0.11188811188811189,0.13847336122867307,False,False,False
ENSMFAG00000036288,0.5446455196308766,21456,0.00021854790763857178,0.00040125632784327055,0.8491508491508492,0.8575410421048005,False,False,False
ENSMFAG00000036289,1.8169591096932094,16653,0.0013486001768894676,0.0007422192387841224,0.07792207792207792,0.10138807328502879,False,False,False
ENSMFAG00000036290,1.4483727457820428,18508,0.008841525558952228,0.006104444522981433,0.17582417582417584,0.20584386436990718,False,False,False
ENSMFAG00000036291,4.683118323332626,12124,0.051426765246283666,0.010981298114736481,0.013986013986013986,0.024995789429969568,True,False,False
ENSMFAG00000036292,7.957726422588029,7456,0.530448194136559,0.06665824965452649,0.000999000999000999,0.002903212667161165,True,True,False
ENSMFAG00000036293,0.6428933467893871,21266,8.638169536477584e-05,0.0001343539591172727,0.7412587412587412,0.7552710620518389,False,False,False
ENSMFAG00000036295,2.7912238145957384,10448,0.036157016663224816,0.012953812074086003,0.007992007992007992,0.016574543373930817,True,False,False
ENSMFAG00000036298,0.6820493228096771,21160,0.0005138566496247359,0.000753391011393021,0.6973026973026973,0.7140432346481497,False,False,False
ENSMFAG00000036300,20.97448645317971,7455,0.258979879253259,0.01234736641044832,0.000999000999000999,0.002903602098773125,True,True,False
ENSMFAG00000036305,6.549261277152847,7454,0.08652874318261503,0.013211975218007911,0.000999000999000999,0.002903991634874382,True,True,False
ENSMFAG00000036308,2.9962784101907314,9491,0.023231852812023383,0.007753559472385757,0.004995004995004995,0.01140362113916007,True,False,False
ENSMFAG00000036309,1.835596874638373,16758,0.10082147781745299,0.054925708827733136,0.08191808191808192,0.10591962042015747,False,False,False
ENSMFAG00000036314,1.1191705110898351,19830,0.00046091645526108763,0.00041182756245708495,0.3336663336663337,0.36459314764912343,False,False,False
ENSMFAG00000036315,7.206144717937323,7453,0.07367546797598361,0.010223968404512583,0.000999000999000999,0.0029043812755069967,True,True,False
ENSMFAG00000036316,0.7659821599069184,21043,0.0002825812766169979,0.0003689036528340778,0.6513486513486514,0.670694415122491,False,False,False
ENSMFAG00000036318,0.553173063789632,21469,7.357897559302593e-05,0.0001330025785390872,0.8551448551448552,0.8630713457207473,False,False,False
ENSMFAG00000036339,1.4839423692715592,18394,0.011400463038985703,0.007682541071428729,0.16483516483516483,0.19417464127695724,False,False,False
ENSMFAG00000036340,3.943804909610967,11516,0.0033253665286135433,0.0008431773799106282,0.012987012987012988,0.02443579345281325,True,False,False
ENSMFAG00000036345,1.771901135009134,17136,0.026782857149613617,0.015115312531511079,0.0959040959040959,0.12126808765464227,False,False,False
ENSMFAG00000036349,5.149953074990607,7452,0.03872357806502494,0.007519199884275609,0.000999000999000999,0.0029047710207130498,True,True,False
ENSMFAG00000036355,2.930538729758222,10250,0.16210362057823624,0.055315287126822224,0.006993006993006993,0.014782875660924441,True,False,False
ENSMFAG00000036360,1.032309662004785,20264,0.00018365366942678897,0.00017789559963386035,0.41858141858141856,0.4475830131179519,False,False,False
ENSMFAG00000036361,9.840078399598907,7447,0.23774381236826497,0.024160754042078736,0.000999000999000999,0.0029067213168193426,True,True,False
ENSMFAG00000036371,1.2076536613092477,19312,0.0018144652265575563,0.0015024615153767257,0.2597402597402597,0.29142771064892026,False,False,False
ENSMFAG00000036376,5.8381763290522075,7446,0.17657224267548344,0.030244407558410548,0.000999000999000999,0.0029071116903510133,True,True,False
ENSMFAG00000036384,2.11836208102944,15920,0.0001960452511070359,9.253567614416782e-05,0.056943056943056944,0.07750264810566318,False,False,False
ENSMFAG00000036388,1.516976950257284,18102,0.167972484596058,0.11072842563481262,0.14485514485514486,0.17339085618833713,False,False,False
ENSMFAG00000036397,14.059535011086341,7445,0.887456573536086,0.06312132173937128,0.000999000999000999,0.002907502168751329,True,True,False
ENSMFAG00000036404,3.539413294932834,9399,0.20296864229959233,0.057345268831994665,0.003996003996003996,0.00921219433827158,True,True,False
ENSMFAG00000036406,2.8997526383656607,10659,0.004374635148512395,0.0015086135600351064,0.008991008991008992,0.01827724766086714,True,False,False
ENSMFAG00000036411,3.215924613742589,11512,0.1821498763614361,0.05663996084479414,0.012987012987012988,0.0244442839995307,True,False,False
ENSMFAG00000036436,0.5481752330350926,21471,0.00010733406096058742,0.0001957924633223738,0.8571428571428571,0.8650072855745623,False,False,False
ENSMFAG00000036442,10.328336767885917,7444,0.2858021290607332,0.02767164086535355,0.000999000999000999,0.0029078927520625533,True,True,False
ENSMFAG00000036445,4.290941662572738,7443,0.12206503195610147,0.02844713320420623,0.000999000999000999,0.002908283440326971,True,True,False
ENSMFAG00000036454,1.2883679718553835,19363,0.0007202409727932667,0.0005590235901908869,0.26573426573426573,0.29736766358157674,False,False,False
ENSMFAG00000036455,1.613247026922377,17339,0.02723320780131914,0.01688098054071865,0.1048951048951049,0.13108409555724856,False,False,False
ENSMFAG00000036465,1.5375042206099518,17822,0.020034889671140584,0.013030776779364048,0.12687312687312688,0.15425243592677101,False,False,False
ENSMFAG00000036470,0.840938533214338,20742,0.00039585034143698995,0.00047071446534697656,0.5484515484515484,0.572936464750176,False,False,False
ENSMFAG00000036475,2.15101351787333,14796,0.0010667090257847963,0.0004958999591523875,0.03396603396603397,0.04974155339118844,True,False,False
ENSMFAG00000036485,3.6901515895969728,7855,0.06993181413388887,0.018950922620501534,0.001998001998001998,0.005511484060179159,True,True,False
ENSMFAG00000036486,2.532598064774981,13239,0.0007306334060483732,0.0002884816545623631,0.01898101898101898,0.031065844797999793,True,False,False
ENSMFAG00000036487,4.516251574890328,7488,0.05235556936954321,0.011592694370286238,0.000999000999000999,0.0028908057754211598,True,True,False
ENSMFAG00000036489,2.6256821265094343,13191,0.0004915916339475004,0.0001872143517158032,0.01898101898101898,0.0311788885816632,True,False,False
ENSMFAG00000036494,0.8765648601150474,20685,5.5647216572552194e-05,6.347328469983227e-05,0.5334665334665335,0.5588181216897679,False,False,False
ENSMFAG00000036497,1.470822367079344,18327,0.03027811830475398,0.020585832983118443,0.16083916083916083,0.19016003366960968,False,False,False
ENSMFAG00000036502,2.939562741035349,12202,0.1711449382550171,0.05822121313155248,0.014985014985014986,0.026610006941100207,True,False,False
ENSMFAG00000036505,2.002197162177475,15877,0.004251601344726684,0.00212345787071803,0.055944055944055944,0.0763491720221581,False,False,False
ENSMFAG00000036510,3.6808099116649746,7834,0.07076814301026475,0.019226232242499707,0.001998001998001998,0.005526258270705552,True,True,False
ENSMFAG00000036512,0.9057759985623497,20659,0.0003639592386118812,0.0004018103608723993,0.5254745254745254,0.5511390685890903,False,False,False
ENSMFAG00000036514,5.322841848672219,8662,0.12146757589617119,0.022820051040602064,0.002997002997002997,0.007497005418963396,True,True,False
ENSMFAG00000036516,3.9954723090088446,7487,0.0012725234520914667,0.0003184813706502802,0.000999000999000999,0.002891191885448597,True,True,False
ENSMFAG00000036530,1.8067695927325964,16785,0.0010154055796805493,0.0005619905914228545,0.08291708291708291,0.10703886521580891,False,False,False
ENSMFAG00000036539,2.113140413209805,15453,0.03450725957773533,0.016329836971844005,0.04595404595404595,0.06443617858877032,False,False,False
ENSMFAG00000036551,1.378161989738413,18859,0.004706102773294345,0.0034147575007258068,0.2077922077922078,0.2387423277184134,False,False,False
ENSMFAG00000036553,2.9087014856590585,10271,0.053926567007007355,0.018539729217958482,0.006993006993006993,0.014752650717990022,True,False,False
ENSMFAG00000036556,1.545195739304674,17831,0.0008698492681941516,0.0005629279152867564,0.12787212787212787,0.15538855177686425,False,False,False
ENSMFAG00000036561,1.7804740587492618,16746,0.0001547199094794098,8.688815429723062e-05,0.08191808191808192,0.10599552125886773,False,False,False
ENSMFAG00000036579,1.7662775976089335,17017,0.00045675002790267005,0.0002585847013770583,0.09090909090909091,0.11575590185215855,False,False,False
ENSMFAG00000036580,16.193659827065503,7503,0.4091179272639775,0.025264070611363244,0.000999000999000999,0.00288502647559025,True,True,False
ENSMFAG00000036618,9.191948633219795,7502,0.16655908514483128,0.018120096170185184,0.000999000999000999,0.0028854110432356235,True,True,False
ENSMFAG00000036622,1.4423198332417584,18675,0.07833239400771627,0.05430999267926453,0.1918081918081918,0.22254885676572422,False,False,False
ENSMFAG00000036624,4.594325736109316,8655,0.026667489010695364,0.005804430203510386,0.002997002997002997,0.007503068854888612,True,True,False
ENSMFAG00000036636,2.413844523138088,13227,0.01824411256584033,0.007558104199551802,0.01898101898101898,0.031094028825940822,True,False,False
ENSMFAG00000036649,2.345198802862666,14110,0.0008350344676575638,0.0003560512714957382,0.025974025974025976,0.039886973409298,True,False,False
ENSMFAG00000036651,0.6283278586100115,21305,0.0013239296628328688,0.002107058220342274,0.7582417582417582,0.7711608738597707,False,False,False
ENSMFAG00000036667,4.327287283051419,7501,0.03770361802936385,0.008712981665017643,0.000999000999000999,0.002885795713418697,True,True,False
ENSMFAG00000036677,0.8902029749656455,20644,0.0004694398561075322,0.000527330246336122,0.5214785214785215,0.5473453111507751,False,False,False
ENSMFAG00000036679,1.9346865838297325,16378,0.14426913251368445,0.07456975944973805,0.06993006993006994,0.09251708116038317,False,False,False
ENSMFAG00000036680,2.7746454423783495,13229,0.1470960359818297,0.053014344099146814,0.01898101898101898,0.03108932793716224,True,False,False
ENSMFAG00000036681,1.7286496085312826,17413,0.15404518160180575,0.0891130067973645,0.10789210789210789,0.13425637132063364,False,False,False
ENSMFAG00000036686,1.520122658698143,18167,0.04127163226324044,0.02715018872053359,0.15084915084915085,0.17991960150819622,False,False,False
ENSMFAG00000036703,1.8532900448194685,16697,0.0409492932286176,0.022095448475635705,0.07992007992007992,0.10371373849843035,False,False,False
ENSMFAG00000036704,1.5036678789725066,18198,0.004646414122065519,0.0030900434533201095,0.15284715284715283,0.18199209297132143,False,False,False
ENSMFAG00000036706,2.2368615590512726,14383,0.0005360618662510365,0.00023963910303988512,0.028971028971028972,0.043644876294532134,True,False,False
ENSMFAG00000036707,1.8195661820261335,16573,0.0006311281706537144,0.00034684639735892267,0.07492507492507493,0.09795912167239024,False,False,False
ENSMFAG00000036722,6.603719783084106,7492,0.17382241632023632,0.026321884633611604,0.000999000999000999,0.0028892623660375927,True,True,False
ENSMFAG00000036724,15.482370047450221,7491,0.921304118314553,0.059506649218901815,0.000999000999000999,0.0028896480638571148,True,True,False
ENSMFAG00000036734,1.6951964923180305,17478,0.04878984875302442,0.0287812250804883,0.1108891108891109,0.1374725514787307,False,False,False
ENSMFAG00000036735,0.5305875506314648,21452,0.0008314713885411917,0.0015670667011997135,0.8471528471528471,0.855682821746592,False,False,False
ENSMFAG00000036742,2.80481405250986,13706,0.07559008781861845,0.026950114465818832,0.022977022977022976,0.03632468509164846,True,False,False
ENSMFAG00000036748,1.004355712161663,20322,0.014029373645930522,0.013968520746676658,0.4325674325674326,0.4612179474889838,False,False,False
ENSMFAG00000036749,5.998697315355202,7490,0.31780236913419235,0.052978553915984855,0.000999000999000999,0.002890033864666708,True,True,False
ENSMFAG00000036754,4.398041971779187,7489,0.001980128724895236,0.0004502196107224719,0.000999000999000999,0.0028904197685076308,True,True,False
ENSMFAG00000036784,5.268020198966301,7520,0.6691740092385862,0.1270257006018486,0.000999000999000999,0.002878504474249155,True,True,False
ENSMFAG00000036801,11.563883898292117,7511,0.2528126420921917,0.021862250492733746,0.000999000999000999,0.002881953620869877,True,True,False
ENSMFAG00000036810,1.8780780532239385,16246,0.06080575500957982,0.032376575683006996,0.06593406593406594,0.08793914444536136,False,False,False
ENSMFAG00000036811,11.870672948797575,7510,0.20486698419841398,0.017258235179702784,0.000999000999000999,0.002882337369687569,True,True,False
ENSMFAG00000036814,3.9303009304930665,7509,0.02949835626777183,0.00750535836477587,0.000999000999000999,0.002882721220715627,True,True,False
ENSMFAG00000036815,1.5301928804998108,17878,0.015803763318766293,0.010327945070346602,0.13086913086913088,0.15861239107687258,False,False,False
ENSMFAG00000036816,3.894472343896995,7508,0.02752871152937157,0.007068652734891842,0.000999000999000999,0.0028831051739948914,True,True,False
ENSMFAG00000036821,0.5815787028478419,21401,4.0684245805319186e-05,6.99448412039486e-05,0.8121878121878122,0.8223207099895105,False,False,False
ENSMFAG00000036830,5.170950330401231,7507,0.06919701115151333,0.013381865038460117,0.000999000999000999,0.0028834892295662245,True,True,False
ENSMFAG00000036838,1.6631409283220664,17148,0.023401895897311623,0.014070893733288355,0.0969030969030969,0.12244555071706924,False,False,False
ENSMFAG00000036843,4.3829716938520695,12138,0.07891195160357165,0.018004202008546685,0.013986013986013986,0.024966959223014586,True,False,False
ENSMFAG00000036846,7.883342327492918,8653,0.12836134564285143,0.01628259454898617,0.002997002997002997,0.007504803067035819,True,True,False
ENSMFAG00000036851,3.532276207501943,7835,0.00030955480058822226,8.762606875667919e-05,0.001998001998001998,0.0055255529409964635,True,True,False
ENSMFAG00000036865,1.1312027337924635,20030,0.02186512167809166,0.019329081969913106,0.3726273726273726,0.40309984573589164,False,False,False
ENSMFAG00000036866,0.8356962626556607,20878,0.05476170906184009,0.0655282345416464,0.5894105894105894,0.6117132221165175,False,False,False
ENSMFAG00000036868,3.1371556651895585,10651,0.13780157514461533,0.04392563152097593,0.008991008991008992,0.018290975759758035,True,False,False
ENSMFAG00000036885,6.493658340881956,9720,0.03941975675190227,0.006070490584197405,0.004995004995004995,0.011134955579400023,True,False,False
ENSMFAG00000036888,2.864403982843429,11206,0.01375407646309955,0.0048017136903316235,0.011988011988011988,0.02318010385117292,True,False,False
ENSMFAG00000036902,4.92436665973792,10268,0.001993700383751289,0.00040485432500081056,0.006993006993006993,0.014756960997708951,True,False,False
ENSMFAG00000036904,2.037228742225112,15895,0.024881903552194034,0.012213593232898334,0.055944055944055944,0.07626271180848092,False,False,False
ENSMFAG00000036905,0.9963325792454395,20178,0.00107622489687169,0.0010801763948750486,0.4005994005994006,0.43018078165268175,False,False,False
ENSMFAG00000036910,11.470920805132698,7522,0.9753912985347977,0.08503163786024466,0.000999000999000999,0.002877739118100724,True,True,False
ENSMFAG00000036924,2.2964457049801297,14604,0.043333040254178425,0.01886960235800407,0.030969030969030968,0.04594884709921686,True,False,False
ENSMFAG00000036930,2.1264580311644075,15192,0.020933762714985316,0.00984441787404668,0.03996003996003996,0.05699408543010438,False,False,False
