gene_symbol,fg_score,fg_rank,between_variance,within_variance,permutation_exceed_count,permutation_p_value,bh_fdr,bh_fdr_005,bh_fdr_001,in_locked_top200,in_recomputed_top200
ENSMFAG00000038678,1.9352552398518852,17499,0.08549781351006322,0.044179079015982614,254,0.05098980203959208,0.06283609341943248,False,False,False,False
ENSMFAG00000038684,1.0783248734867301,19999,0.00899525594605842,0.008341869304863421,1722,0.34453109378124375,0.3725385368557308,False,False,False,False
ENSMFAG00000038688,7.708853836927396,8392,0.04690910088514656,0.006085084084990934,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038691,6.6880582410626745,9312,0.13269813183794732,0.019841045064864796,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038698,7.846144315505877,8256,0.16268465313377467,0.020734333722466393,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038700,18.254368016025932,3164,0.3619082279816199,0.019825832651133815,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038704,2.5668139057826442,15796,0.029872469770591666,0.011637946964193431,18,0.003799240151969606,0.005506852338810451,True,True,False,False
ENSMFAG00000038708,2.5433816943180827,15866,0.10144071106838176,0.03988417698420312,74,0.014997000599880024,0.01993466713687506,True,False,False,False
ENSMFAG00000038716,1.0741174277599717,20012,0.007400680255164723,0.0068900004065889165,1674,0.3349330133973205,0.3629934744307078,False,False,False,False
ENSMFAG00000038718,2.4458218323622076,16119,0.05575419455517113,0.022795679292430173,37,0.007598480303939212,0.01055747811643186,True,False,False,False
ENSMFAG00000038719,2.467894457282173,16062,0.059859655576957965,0.02425534476216427,44,0.008998200359928014,0.012369029080690238,True,False,False,False
ENSMFAG00000038721,2.0686411621955543,17098,0.011082039150646981,0.005357148773194404,219,0.04399120175964807,0.0547062304710775,False,False,False,False
ENSMFAG00000038726,0.5933901033715846,21283,0.0005624252953677667,0.0009478071141920316,4009,0.8018396320735853,0.8129830680721748,False,False,False,False
ENSMFAG00000038734,40.736376488638676,579,5.6636676041910725,0.1390321792220989,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038746,5.364862441321257,10752,0.17369668616286793,0.03237671690822804,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038750,0.8971975078125319,20556,0.0008008763505941531,0.0008926321926279971,1788,0.3577284543091382,0.3855389280263818,False,False,False,False
ENSMFAG00000038755,5.251642709049209,10916,0.105304957918174,0.020051803071121716,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038761,2.622420806929466,15650,0.14247283010192707,0.05432873454224047,50,0.010197960407918417,0.013914950007479613,True,False,False,False
ENSMFAG00000038765,5.068790669496923,11128,0.11240445648217483,0.022175783756606438,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038767,10.419633078026486,6429,0.41767924031685444,0.04008578161944581,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038769,1.9953852829820453,17317,0.0020415375666010885,0.001023119509880954,106,0.021395720855828835,0.027780589615538063,True,False,False,False
ENSMFAG00000038775,11.987211271717499,5555,0.7071086865191746,0.05898857963031038,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038777,0.6581599003668438,21154,9.463893788223772e-05,0.00014378322992708622,3748,0.7496500699860028,0.7639287831659083,False,False,False,False
ENSMFAG00000038801,2.866543331896924,15058,0.03981997991244776,0.013891278322544578,8,0.001799640071985603,0.002716258085802734,True,True,False,False
ENSMFAG00000038803,4.842165750981669,11460,0.15573826431324886,0.03216292541411206,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038812,16.51664295816798,3683,0.09014264226088803,0.005457675468481339,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038814,1.8538602044550003,17730,0.012212575078412731,0.00658763617152079,259,0.051989602079584085,0.06399901703558845,False,False,False,False
ENSMFAG00000038815,4.652212167094973,11722,0.19278385833375902,0.041439170202768126,5,0.0011997600479904018,0.001850936327508439,True,True,False,False
ENSMFAG00000038816,1.871463794777797,17693,0.015324994032030038,0.008188763982587041,219,0.04399120175964807,0.0547062304710775,False,False,False,False
ENSMFAG00000038819,5.373019238561798,10736,0.08394900531952126,0.015624167318596758,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038824,3.8157030572364246,13128,0.08144064688719732,0.021343539449621435,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038830,1.940908513194198,17482,0.0016105347531917029,0.0008297739605748384,148,0.02979404119176165,0.03792159801122483,True,False,False,False
ENSMFAG00000038836,0.45175083823802203,21495,0.00026497222906356665,0.0005865350744862945,4510,0.9020195960807839,0.9075483194594365,False,False,False,False
ENSMFAG00000038841,0.37363016396496973,21567,0.00033772953566476205,0.0009039039990218412,4626,0.9252149570085982,0.9295047147840462,False,False,False,False
ENSMFAG00000038879,6.250158383690581,9749,0.23507254581575665,0.03761064422424567,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038883,1.185557042947587,19678,0.0038285865847416923,0.0032293467041050023,1459,0.29194161167766447,0.31993682186079475,False,False,False,False
ENSMFAG00000038884,0.7318940724453432,20987,0.0012003326348170714,0.0016400260106847436,3302,0.6604679064187162,0.6796969174201255,False,False,False,False
ENSMFAG00000038888,7.261602885409124,8802,0.1238770002939474,0.01705917131971328,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038903,10.40948280668315,6432,0.35864695827316295,0.03445385912430487,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038911,6.102173144291403,9902,0.1539981623297622,0.025236599759889858,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038912,83.60007176769821,32,15.927461498702302,0.19051970083183245,0,0.0001999600079984003,0.00034656322614856324,True,True,True,True
ENSMFAG00000038917,6.1003544681087885,9905,0.21308372837790474,0.03492971900047958,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038933,1.1118161441226653,19891,0.012296985229899433,0.01106025863785378,1450,0.29014197160567884,0.31810940852865704,False,False,False,False
ENSMFAG00000038944,0.8589106519637254,20675,0.019768946388358077,0.02301629133839926,2575,0.5150969806038792,0.5400716817828731,False,False,False,False
ENSMFAG00000038952,0.5668562121088001,21335,0.00082475732036999,0.0014549574198713545,3353,0.6706658668266346,0.689471367006667,False,False,False,False
ENSMFAG00000038956,1.9340438620576383,17504,0.12789911114261837,0.0661303987522327,303,0.060787842431513694,0.07400971904287458,False,False,False,False
ENSMFAG00000038977,0.5649748740904462,21337,0.0009207953128706348,0.0016297886956553145,3432,0.6864627074585083,0.7043076824286642,False,False,False,False
ENSMFAG00000038979,11.799197071623356,5644,0.3629382688481711,0.030759563439198213,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038980,2.7669077559378557,15281,0.11646835240221422,0.04209331680219285,23,0.004799040191961607,0.006855138959682518,True,True,False,False
ENSMFAG00000038983,4.490287273681504,12010,0.1326653563003229,0.029544949646101444,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000038984,0.35881384769627567,21580,0.0012851536649100168,0.0035816624275308846,4456,0.8912217556488702,0.8974760887391234,False,False,False,False
ENSMFAG00000038987,14.899817259624315,4268,0.322472226016288,0.0216426867121353,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039006,0.983787187184623,20289,0.0015736003969508124,0.0015995233314454946,1851,0.3703259348130374,0.3981651543457001,False,False,False,False
ENSMFAG00000039007,2.202484528585678,16728,0.07495995101753357,0.0340342590469063,192,0.038592281543691265,0.04835304478366499,True,False,False,False
ENSMFAG00000039015,36.684480366123694,784,0.7240925570274485,0.019738379362497612,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039020,7.742685228439613,8351,0.18253393977419338,0.023575007502161783,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039031,0.7250273494761419,21005,0.0007660327732715657,0.0010565470717091594,3291,0.6582683463307338,0.6775942293726528,False,False,False,False
ENSMFAG00000039035,3.3958018198316524,13919,0.026555563697002682,0.007820105868339802,2,0.0005998800239952009,0.0009667683421292684,True,True,False,False
ENSMFAG00000039044,4.9210966186834915,11343,0.022999342477933445,0.004673611401907429,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039046,0.7175541718390088,21027,0.0026925967769827796,0.0037524548070569552,3038,0.6076784643071386,0.629315918587539,False,False,False,False
ENSMFAG00000039053,2.4230334775791134,16172,0.005015121075530334,0.002069759618099132,57,0.011597680463907219,0.015679699275718578,True,False,False,False
ENSMFAG00000039061,3.403048719816673,13905,0.1581236198947996,0.04646527243160677,3,0.0007998400319936012,0.0012624514724094806,True,True,False,False
ENSMFAG00000039064,7.861042107476021,8245,0.03479970171683009,0.004426846037793618,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039067,2.019789953427648,17244,0.027395527983457027,0.013563542951120456,174,0.03499300139972006,0.04406767141282891,True,False,False,False
ENSMFAG00000039068,5.241442853252698,10934,0.11058037861759171,0.021097306466775653,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039092,4.034568286680549,12720,0.08898754055374823,0.022056263244283825,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039095,2.7748380546266547,15257,0.024395143311253618,0.00879154569838684,16,0.0033993201359728054,0.004959363634948744,True,True,False,False
ENSMFAG00000039099,14.533748607511047,4407,0.13465823158653561,0.009265199907163537,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039103,9.12400327353224,7289,0.22828828500366313,0.025020617257544182,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039105,2.035208678163525,17205,0.037498824098081564,0.01842504120011512,133,0.026794641071785644,0.034313610091220526,True,False,False,False
ENSMFAG00000039108,1.0216434488557864,20164,0.0013418706849493045,0.0013134332432882178,1741,0.34833033393321333,0.3762148178479148,False,False,False,False
ENSMFAG00000039110,2.7005955940160296,15454,0.04514527805741,0.01671677579252767,29,0.00599880023995201,0.008445874177990913,True,True,False,False
ENSMFAG00000039121,1.8162448614534956,17838,0.05793085551247009,0.03189594012321712,348,0.06978604279144171,0.08418929765630861,False,False,False,False
ENSMFAG00000039123,0.8844766966784342,20594,0.021782165653759608,0.024627168687194813,2721,0.5442911417716457,0.568316329024095,False,False,False,False
ENSMFAG00000039127,3.4171980566117632,13871,0.12426705837592553,0.03636518052077988,4,0.0009998000399920016,0.0015583129957233988,True,True,False,False
ENSMFAG00000039133,11.722804576097795,5699,0.05182475888442495,0.00442083985278122,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039135,0.9857447190940082,20283,0.004239160945746331,0.004300455286430869,2351,0.47030593881223753,0.49656900312754915,False,False,False,False
ENSMFAG00000039144,8.041724760715951,8116,0.030941773309377744,0.003847643859098631,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
ENSMFAG00000039145,5.285268126499108,10862,0.0933319161886361,0.017658870108786064,0,0.0001999600079984003,0.00034656322614856324,True,True,False,False
