"gene_id","gene_symbol","gene_type","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMFAG00000044894","MTLN","protein_coding",1138.12266308155,0.248366370831931,0.100404158590582,43.2639458602509,1.9279596151176e-06,4.70514914019965e-06
"ENSMFAG00000030743","DAAM1","protein_coding",7529.36734029088,-0.0929584579269068,0.105491420177781,43.2604812679015,1.93078763991164e-06,4.71155804066294e-06
"ENSMFAG00000035919","NEK3","protein_coding",1061.32461246725,0.0681333452446293,0.0515626889087033,43.2514997974482,1.93813804683218e-06,4.72900008059419e-06
"ENSMFAG00000046144","PITPNM1","protein_coding",33412.9734975613,0.359264181424058,0.112287585396829,43.2511492930958,1.93842545978194e-06,4.72920677634346e-06
"ENSMFAG00000031422","RPS15A","protein_coding",6693.37415426766,0.170149458166325,0.0761465883463141,43.236698581803,1.95031184247233e-06,4.75770865712275e-06
"ENSMFAG00000003624","ENSMFAG00000003624","protein_coding",209.301969130242,0.192390055892622,0.102745437599892,43.2356022698121,1.95121655109064e-06,4.75941801918409e-06
"ENSMFAG00000009883","RF00004","snRNA",44.9640318282558,-0.0428947080660747,0.237585456358715,43.2335807803083,1.9528858333104e-06,4.76299178099153e-06
"ENSMFAG00000037234","ENSMFAG00000037234","protein_coding",402.66752974632,0.258187965615627,0.116442268709967,43.2304858005707,1.95544431123097e-06,4.76873327326537e-06
"ENSMFAG00000001719","ENSMFAG00000001719","protein_coding",3557.89093934092,-0.0222488361485888,0.0707867368703621,43.2300847462163,1.95577608739803e-06,4.76904388535571e-06
"ENSMFAG00000032339","GABRA4","protein_coding",11870.0120254357,0.124813185016294,0.122586222702555,43.2274118387272,1.95798870115033e-06,4.7739402640337e-06
"ENSMFAG00000037312","VPREB3","protein_coding",29.6203227692658,0.38773493591109,0.257081240010512,43.2254749416064,1.95959360004285e-06,4.77735405251825e-06
"ENSMFAG00000037839","IDH1","protein_coding",2144.90451829843,-0.327120856390427,0.131881859867791,43.2237274578997,1.96104267050019e-06,4.78038726835649e-06
"ENSMFAG00000032555","FKBP9","protein_coding",4326.32184965134,0.0424593284412541,0.060850064297481,43.2007918049007,1.98016034196585e-06,4.82648568098676e-06
"ENSMFAG00000007154","ENSMFAG00000007154","protein_coding",2391.39398312492,-0.0345192153274744,0.053914197401268,43.1915812247732,1.98788953625136e-06,4.84481884156279e-06
"ENSMFAG00000038008","ENSMFAG00000038008","protein_coding",56.4044271900334,-0.0646401250856264,0.123671746828962,43.1903486914139,1.98892609937381e-06,4.84683881601111e-06
"ENSMFAG00000034660","LEXM","protein_coding",194.15439668666,-0.124026837228873,0.199289017549672,43.1819005309267,1.99604544630887e-06,4.86368003214958e-06
"ENSMFAG00000039047","RTKN2","protein_coding",365.294022813358,-0.00142265764662686,0.155409699449919,43.1803490046256,1.99735567359207e-06,4.86636437140524e-06
"ENSMFAG00000041951","FSD1","protein_coding",6548.68265258098,0.110589097430495,0.0686714386050064,43.1719621014811,2.0044529783816e-06,4.88314633378104e-06
"ENSMFAG00000029908","TIFA","protein_coding",35.7959250411555,0.220358932588027,0.222429304186321,43.1639801782079,2.0112307731918e-06,4.89914649920004e-06
"ENSMFAG00000046247","TOR1B","protein_coding",1928.09483883266,-0.0465833710973062,0.0380373962280972,43.1582600495058,2.01610193992558e-06,4.91033964243294e-06
"ENSMFAG00000037367","BAZ2B","protein_coding",5767.91509862875,-0.064460810706428,0.0969889474879366,43.1580901683581,2.01624678644325e-06,4.91033964243294e-06
"ENSMFAG00000002033","CYP17A1","protein_coding",26.200594785166,0.0381184131690417,0.179684681715722,43.1556558202755,2.01832352801871e-06,4.91488427431421e-06
"ENSMFAG00000043729","ENSMFAG00000043729","protein_coding",18477.402655297,-0.031714363351039,0.0683443333494308,43.1474874971002,2.0253074169422e-06,4.93137626222902e-06
"ENSMFAG00000030406","RHOB","protein_coding",32461.9835960381,0.2495901805706,0.100992660384096,43.1416791280635,2.0302881105024e-06,4.94298778108436e-06
"ENSMFAG00000045786","TSC22D3","protein_coding",6796.45381342084,0.0209866853451394,0.0538655154970292,43.1398286593417,2.03187743984446e-06,4.94634104225908e-06
"ENSMFAG00000040034","RNF144A","protein_coding",5209.76583908572,0.0354809437299372,0.056653229782777,43.1354246395974,2.03566491979609e-06,4.95504415688708e-06
"ENSMFAG00000015266","RNF182","protein_coding",936.441139900192,-0.235377371031584,0.0871529085985657,43.120624450286,2.0484444729461e-06,4.98563091991502e-06
"ENSMFAG00000045813","MMACHC","protein_coding",1071.26816000947,-0.0170829762510433,0.0556538832656011,43.1096331368038,2.0579865602773e-06,5.00833257930841e-06
"ENSMFAG00000043890","TOP2B","protein_coding",23057.7109582779,0.0997914443312437,0.0527461132466154,43.107772475558,2.05960624153039e-06,5.01127717596138e-06
"ENSMFAG00000037485","FBXW12","protein_coding",60.9151229507426,-0.706929642380798,0.196880674749555,43.1077496566694,2.05962611290959e-06,5.01127717596138e-06
"ENSMFAG00000033965","ENSMFAG00000033965","protein_coding",16.7743459801549,0.0973943625609496,0.283573491752264,43.1043957410723,2.06254887035846e-06,5.01786524445601e-06
"ENSMFAG00000042156","CHTF8","protein_coding",5308.16113879516,0.0635397332226683,0.055750340267022,43.1007506350095,2.06573004363319e-06,5.025080559692e-06
"ENSMFAG00000041726","RSPH3","protein_coding",2091.44781277047,0.0675523034998527,0.0657206688721328,43.0953875425259,2.070419383347e-06,5.03596274320984e-06
"ENSMFAG00000031991","ERG","protein_coding",657.377981199665,-0.00245321348155044,0.0804095975166231,43.0889819886656,2.07603404190629e-06,5.04909311286518e-06
"ENSMFAG00000039288","TCEA2","protein_coding",11897.3103239112,0.117400794684232,0.117637111145451,43.0841292797058,2.08029762400368e-06,5.05893515380756e-06
"ENSMFAG00000041409","CEP68","protein_coding",8454.99537604573,0.134497784408989,0.0487105596399781,43.0764470797606,2.08706493195834e-06,5.07486315034079e-06
"ENSMFAG00000010599","RF00153","snoRNA",32.6047456002022,-0.56536200075787,0.184648705398976,43.0749673606957,2.08837092999984e-06,5.07750960481723e-06
"ENSMFAG00000040506","GLUL","protein_coding",166845.342297286,-0.0716627483051912,0.0950365234179271,43.0548031288904,2.10624873687385e-06,5.1204427716999e-06
"ENSMFAG00000004586","EMP2","protein_coding",1865.88943545359,0.0164612040070194,0.0716178348124787,43.0466849940916,2.11348908177555e-06,5.1375092484794e-06
"ENSMFAG00000031565","WBP2","protein_coding",44120.6553116203,-0.101749753843827,0.0697918198506867,43.038298559896,2.12099460401437e-06,5.1552167003083e-06
"ENSMFAG00000035751","TMPRSS6","protein_coding",15.8932090742933,-0.416218007323246,0.425962395461392,43.0355972432293,2.1234177909418e-06,5.16056880004824e-06
"ENSMFAG00000032904","MYPOP","protein_coding",5073.81961183895,0.150110722233311,0.112895003246819,43.0255921615637,2.13241665148468e-06,5.18189906215905e-06
"ENSMFAG00000045299","GLRA4","protein_coding",436.846890877123,-0.572253697695886,0.212531028702599,43.0249972410336,2.13295292849131e-06,5.18266244268182e-06
"ENSMFAG00000014784","ENSMFAG00000014784","miRNA",7.99358511529859,-1.21726247652535,0.630299026394566,43.0241140723789,2.13374928629486e-06,5.18405754436587e-06
"ENSMFAG00000045085","RPS6KA3","protein_coding",4200.22944910536,0.18828603884841,0.0869919674559327,42.9904360464234,2.16433767319535e-06,5.25782614049571e-06
"ENSMFAG00000038104","GDAP1","protein_coding",12095.1521628143,-0.0637803236474428,0.069185587392213,42.9851648226509,2.16916446239502e-06,5.26900323499617e-06
"ENSMFAG00000046866","ENSMFAG00000046866","lincRNA",992.489334441475,0.0329252430281982,0.0771340610688195,42.9570410917835,2.19509774460155e-06,5.33144133659159e-06
"ENSMFAG00000012166","RF00017","misc_RNA",40.8634709572437,0.0701430774638463,0.164895136471304,42.9494007728699,2.20219587701117e-06,5.34812449323906e-06
"ENSMFAG00000039531","RPS14","protein_coding",33396.8047480027,0.233593961585141,0.0766719269348953,42.9457671757923,2.20557959212721e-06,5.35578449874272e-06
"ENSMFAG00000035833","ENSMFAG00000035833","protein_coding",1360.1252185886,-0.365780186196893,0.0915069823806435,42.9426437639562,2.20849232272926e-06,5.36229934244941e-06
"ENSMFAG00000034188","ITLN1","protein_coding",3.80154971814596,0.602022156600194,0.620683511441542,42.9416101890706,2.20945701934683e-06,5.36408342542986e-06
"ENSMFAG00000007610","ENSMFAG00000007610","protein_coding",52.44384330082,-0.125846502307946,0.190087133922039,42.9330743727821,2.21743997472047e-06,5.38290417752609e-06
"ENSMFAG00000045838","SDSL","protein_coding",505.717442184999,-0.046720752107871,0.134800393644425,42.9324366987058,2.21803749244295e-06,5.38379450022746e-06
"ENSMFAG00000005317","RF00619","snRNA",78.9927272904134,-0.153521911030661,0.150054933404571,42.9288504881155,2.22140083950726e-06,5.3913973771501e-06
"ENSMFAG00000036982","TBC1D10A","protein_coding",3822.43994485983,-0.0767226364196634,0.0929930486323928,42.9270329056342,2.22310739743725e-06,5.39497802055425e-06
"ENSMFAG00000002037","LRRTM3","protein_coding",6842.9717202935,0.347400279188127,0.159458950113495,42.9203548809589,2.22938866129638e-06,5.40965853943899e-06
"ENSMFAG00000028669","ENSMFAG00000028669","protein_coding",2026.82184681385,0.215907542920656,0.105607970417105,42.9180973032472,2.23151608282511e-06,5.41425766726213e-06
"ENSMFAG00000030006","ENSMFAG00000030006","protein_coding",2383.2054080503,0.0977387145000436,0.0986388123923471,42.9174196664044,2.23215504411181e-06,5.41524480962593e-06
"ENSMFAG00000002790","MAP1LC3B","protein_coding",9335.8004494837,0.0478660972354181,0.126337080110133,42.9163269185678,2.23318580601535e-06,5.41718216262675e-06
"ENSMFAG00000044450","SLC17A9","protein_coding",120.952999036366,-0.0668303428431895,0.175192995453,42.9155921880906,2.23387912406932e-06,5.41830063870063e-06
"ENSMFAG00000003324","BNIP3L","protein_coding",8705.03968936273,0.0310861307374008,0.0646042378034499,42.9120295037208,2.2372440252938e-06,5.42589816570994e-06
"ENSMFAG00000001740","YWHAZ","protein_coding",89493.5356248015,-0.0281527494152617,0.0877798211536572,42.9087421864911,2.24035329926356e-06,5.43287421527057e-06
"ENSMFAG00000002938","MGME1","protein_coding",947.002075743812,-0.0310593428380287,0.0560356115688064,42.9023255236475,2.24643476694665e-06,5.44705565866059e-06
"ENSMFAG00000044968","EMCN","protein_coding",554.741862871462,0.0766674445529305,0.100296457653946,42.9013821770574,2.24733021225422e-06,5.44866062372473e-06
"ENSMFAG00000040588","LTO1","protein_coding",2233.52367567213,-0.143314066842116,0.0850663642563668,42.900937656453,2.24775228350769e-06,5.44911767731898e-06
"ENSMFAG00000000842","FAM71F1","protein_coding",13.7341040368623,0.112028435676108,0.29470275757927,42.8871697359419,2.26086383594517e-06,5.48033393833108e-06
"ENSMFAG00000006760","CACNA1B","protein_coding",33526.5411694245,-0.129033750184614,0.137889004571712,42.8794233434544,2.26827419919288e-06,5.49772546658728e-06
"ENSMFAG00000000120","BTBD10","protein_coding",12383.1272769458,0.0515802480463138,0.101155741987484,42.8769591115761,2.27063657525902e-06,5.50287960292595e-06
"ENSMFAG00000038766","SLC48A1","protein_coding",7262.19309764517,0.0409139449601168,0.0806399504261822,42.8724480389292,2.2749675038215e-06,5.51280295301823e-06
"ENSMFAG00000046042","C17orf80","protein_coding",1761.46227760231,0.118172644073296,0.0801874384906101,42.8695228479793,2.27778025257729e-06,5.51904570286435e-06
"ENSMFAG00000001244","PCGF3","protein_coding",7224.71481948202,0.0391863923953955,0.0660628167682214,42.8572172681827,2.28965058480038e-06,5.54723133893849e-06
"ENSMFAG00000038650","PLAU","protein_coding",173.948115747349,0.169530355935414,0.10534076978626,42.8475379090664,2.29903061706236e-06,5.56937839546069e-06
"ENSMFAG00000034101","MAP3K14","protein_coding",3395.74437881526,-0.154203766862559,0.0889141885723995,42.8420496754945,2.30436602813051e-06,5.58172381668532e-06
"ENSMFAG00000041663","ID3","protein_coding",1824.19534863982,-0.0438809137805213,0.129151760242106,42.8341538223708,2.31206353674953e-06,5.5997876441299e-06
"ENSMFAG00000028806","OR9A2","protein_coding",25.0788203605386,-0.250440925524036,0.211990024562433,42.8300825504058,2.31604248304723e-06,5.60884234710141e-06
"ENSMFAG00000001643","ENSMFAG00000001643","protein_coding",2216.12302032098,-0.0453247035651165,0.0712266084390723,42.8245295957918,2.32148044652298e-06,5.62142815753271e-06
"ENSMFAG00000041496","CASC3","protein_coding",11074.5053197183,-0.128149586862527,0.0354065789461401,42.8240051465573,2.32199468848798e-06,5.62208987931851e-06
"ENSMFAG00000042744","ENSMFAG00000042744","protein_coding",6683.29646103257,0.0913693161689685,0.097873361514295,42.8188410598036,2.32706429598511e-06,5.63377992006109e-06
"ENSMFAG00000035832","SWAP70","protein_coding",5245.26466047349,0.0471694067320789,0.049456946220887,42.8177969219473,2.32809066238809e-06,5.63567993817975e-06
"ENSMFAG00000037446","MIR1296","miRNA",97.3139716658909,0.106906567347408,0.107470415618587,42.8172527663867,2.32862573399886e-06,5.63639039318679e-06
"ENSMFAG00000043146","MIS18BP1","protein_coding",375.403162274105,0.0195850993688777,0.137869581496526,42.814295148369,2.33153610925667e-06,5.64284947770408e-06
"ENSMFAG00000041671","CYB5D2","protein_coding",2169.74469781715,-0.0975292901890334,0.0488127574287868,42.8074042434365,2.33833092596983e-06,5.65870748198342e-06
"ENSMFAG00000031211","FABP3","protein_coding",3174.66403324882,-0.168813154148452,0.117342575510743,42.8017499887208,2.3439209818957e-06,5.67164700566362e-06
"ENSMFAG00000023858","ENSMFAG00000023858","protein_coding",19.8091369402937,0.477142313229437,0.288114719654815,42.8012335967347,2.34443216981438e-06,5.67229565010259e-06
"ENSMFAG00000001939","ZSWIM2","protein_coding",18.302576205435,-0.391636957371285,0.270155094030669,42.791031635077,2.3545539871339e-06,5.69619442905652e-06
"ENSMFAG00000001477","CTDSPL","protein_coding",3973.43747919046,-0.00326090201696162,0.0761398715681872,42.7906683719837,2.35491519335774e-06,5.69647759214406e-06
"ENSMFAG00000038745","USP45","protein_coding",1964.17213542535,-0.106623957317398,0.15254705797739,42.7890908249019,2.35648444479228e-06,5.69968262299904e-06
"ENSMFAG00000043765","ZFP69B","protein_coding",380.246444006067,-0.101073121370346,0.093030313069148,42.7827457322373,2.36280663789463e-06,5.71438184603708e-06
"ENSMFAG00000001695","ITGB4","protein_coding",16814.4786908606,-0.150703143650923,0.122068632893454,42.7807600711362,2.36478858159674e-06,5.71858233802173e-06
"ENSMFAG00000009141","ENSMFAG00000009141","miRNA",65.1783513330395,-0.342432183172036,0.179902755439336,42.7618950822355,2.38370057101673e-06,5.76371831509911e-06
"ENSMFAG00000033118","ASPN","protein_coding",56.8582521836897,0.352503368760281,0.156500863498534,42.760325223198,2.38528107554075e-06,5.76680700136158e-06
"ENSMFAG00000043575","ENSMFAG00000043575","protein_coding",15047.5029992033,0.132215747284415,0.111695631520038,42.7601353506866,2.38547230595091e-06,5.76680700136158e-06
"ENSMFAG00000003927","PNMA6A","protein_coding",137.170505664852,0.185251229994395,0.206925556020295,42.7571608092793,2.38847010305063e-06,5.7734558614043e-06
"ENSMFAG00000036854","VEGFD","protein_coding",542.512914278274,-0.35599972548418,0.102808555823163,42.7493511640945,2.39635857461753e-06,5.79192395155927e-06
"ENSMFAG00000002812","GBF1","protein_coding",21404.7738382216,-0.0841970135456795,0.0368839067194005,42.7487099829011,2.39700737253661e-06,5.79289196277725e-06
"ENSMFAG00000009493","ENSMFAG00000009493","protein_coding",95.3147801706842,-0.123669822090701,0.154273546018114,42.7433818975429,2.4024054847778e-06,5.80533634027455e-06
"ENSMFAG00000002177","ITFG2","protein_coding",5868.99162350076,0.0606231783269929,0.0626029427586614,42.7365484210834,2.40934639898093e-06,5.8215058859387e-06
"ENSMFAG00000039026","COA1","protein_coding",1401.13001936574,0.00123910863290069,0.0451384152545917,42.7284420143634,2.41760601410685e-06,5.84085802165546e-06
"ENSMFAG00000003602","FAM122C","protein_coding",60.6460609810979,-0.275163181660379,0.132709558740557,42.7248144631601,2.42131120082619e-06,5.84920393730335e-06
"ENSMFAG00000044567","EIF4A2","protein_coding",78350.0747311595,0.114461739335108,0.0799097572548284,42.7145751375811,2.43180003167313e-06,5.87393379635218e-06
"ENSMFAG00000028694","ZNF23","protein_coding",2823.07507329095,0.0684444926640836,0.0533625202836645,42.7086272206692,2.43791353146913e-06,5.88809115970044e-06
"ENSMFAG00000041786","NUP85","protein_coding",3617.34002625446,-0.0963532538877445,0.0654861012021593,42.7076928958804,2.43887524900257e-06,5.8898042060324e-06
"ENSMFAG00000046492","ENSMFAG00000046492","lincRNA",10.1875774542194,-0.650578762643837,0.273530656322621,42.6941578469275,2.45284933924682e-06,5.92293810121791e-06
"ENSMFAG00000039049","ARHGAP17","protein_coding",3025.41616879667,-0.128863591870818,0.0586159859016561,42.6851425590164,2.46220102597113e-06,5.94490449518084e-06
"ENSMFAG00000034358","FAM187B","protein_coding",21.2598809963241,0.267265875228202,0.346008389168984,42.6833369821065,2.46407821625954e-06,5.94882128141053e-06
"ENSMFAG00000028707","FAM161A","protein_coding",424.462658906345,-0.287489709244124,0.0852773061971599,42.6789577591942,2.46863701885722e-06,5.95921058323413e-06
"ENSMFAG00000000557","ENSMFAG00000000557","protein_coding",636.351471693271,0.212437470966692,0.0753667853306497,42.6736691318328,2.47415365372335e-06,5.97136439435689e-06
"ENSMFAG00000038512","CEP112","protein_coding",2838.4712164506,-0.433932971289541,0.101337150856232,42.6736403718785,2.47418368695075e-06,5.97136439435689e-06
"ENSMFAG00000046295","POLR1C","protein_coding",1996.12282322503,0.0912022461401573,0.0458519663099398,42.6711082982226,2.47682927730395e-06,5.97713114075078e-06
"ENSMFAG00000031930","FIG4","protein_coding",3600.29089976358,-0.0395565574362786,0.0929673798783942,42.6595375496581,2.48895445506041e-06,6.00577064753484e-06
"ENSMFAG00000000900","ZFP36","protein_coding",677.374578436705,-0.154745078738708,0.166123999116836,42.6578913522674,2.49068430213352e-06,6.00932321127996e-06
"ENSMFAG00000034308","SCUBE2","protein_coding",1407.56548589228,-0.171696415864653,0.0955497779379624,42.6570133653022,2.4916073898082e-06,6.01092875727588e-06
"ENSMFAG00000034507","ENSMFAG00000034507","protein_coding",149.722762553146,-0.303447144750724,0.0968840544133263,42.6478658423757,2.50124498151261e-06,6.03355527953585e-06
"ENSMFAG00000040629","ENSMFAG00000040629","protein_coding",719.995974566845,0.163665033129956,0.084749282814944,42.6461453758418,2.50306174044392e-06,6.03731349801479e-06
"ENSMFAG00000044858","TMEM9B","protein_coding",3031.10094173308,0.149111379201397,0.045846848907331,42.6388924467099,2.5107349845406e-06,6.05490347842998e-06
"ENSMFAG00000001056","ZNF234","protein_coding",946.980741607433,0.0243236768722919,0.0595129346446382,42.6387616587724,2.51087356537697e-06,6.05490347842998e-06
"ENSMFAG00000033267","CHERP","protein_coding",10691.5363166117,-0.074266667191789,0.0842042800409834,42.6313757961339,2.51871181350896e-06,6.07317748253178e-06
"ENSMFAG00000003820","PROK2","protein_coding",43.1181226502819,-0.255062287598134,0.173986434264714,42.6308539995382,2.51926648576948e-06,6.07388719432548e-06
"ENSMFAG00000031765","ENSMFAG00000031765","protein_coding",811.461780107368,0.234916074112371,0.170207430657753,42.6207701110961,2.53000949542096e-06,6.09915804274296e-06
"ENSMFAG00000031764","ENSMFAG00000031764","protein_coding",1783.9917604154,0.0947068116844226,0.0546615947987524,42.6167303568778,2.53432602002133e-06,6.10893277953483e-06
"ENSMFAG00000034148","LEAP2","protein_coding",93.0043423171496,-0.157917436767646,0.113730893842782,42.6156050124094,2.53552976196289e-06,6.11120298309466e-06
"ENSMFAG00000024613","DOCK6","protein_coding",2872.80573251598,-0.00986891129964269,0.0979753934768705,42.6108194414464,2.54065504780217e-06,6.12292355338006e-06
"ENSMFAG00000037623","USHBP1","protein_coding",777.638066362341,0.0293176781443031,0.109910221957716,42.6071705947194,2.54456980868185e-06,6.13172466498205e-06
"ENSMFAG00000033843","ENSMFAG00000033843","protein_coding",12821.9324540363,0.106877335655122,0.0848541982441359,42.5804551912161,2.57341467954789e-06,6.20059257343095e-06
"ENSMFAG00000003156","SLC30A2","protein_coding",10.8470116260052,-0.280890514777298,0.378065625749282,42.5780277267381,2.57605162766508e-06,6.20630529998492e-06
"ENSMFAG00000001171","FAM172A","protein_coding",2664.42563434584,0.102587858463689,0.0837575025999621,42.5734712361525,2.58100855821121e-06,6.21760564497942e-06
"ENSMFAG00000041943","ENSMFAG00000041943","protein_coding",130.188074126242,-0.0317673445492046,0.174414445215899,42.5675766599892,2.58743518561484e-06,6.23244376580423e-06
"ENSMFAG00000037168","ZNF625","protein_coding",1024.37530710777,-0.00231796867401398,0.047796272354217,42.5612012826397,2.59440385037442e-06,6.24858431228302e-06
"ENSMFAG00000030346","TTLL11","protein_coding",4474.9811693568,0.00566581248775473,0.07941346280822,42.5435703557782,2.6137724136825e-06,6.294583421101e-06
"ENSMFAG00000003861","C12orf75","protein_coding",427.708007623668,-0.105326278765831,0.141240899876229,42.5410371686473,2.61656700103336e-06,6.30066309228087e-06
"ENSMFAG00000036090","CYB5R4","protein_coding",1526.02632507739,0.0357723776501704,0.135640960342813,42.5368787136404,2.62116098465149e-06,6.31107398688378e-06
"ENSMFAG00000039798","SFRP4","protein_coding",271.320268350162,-0.0316968760078054,0.195241101958835,42.5301419803485,2.62862023421173e-06,6.32838083628046e-06
"ENSMFAG00000036306","TMEM255A","protein_coding",628.213231391359,-0.0397925830114845,0.19227057496835,42.5240819349852,2.63534817787302e-06,6.3439236832393e-06
"ENSMFAG00000044614","ENSMFAG00000044614","protein_coding",151.827370856073,-0.0300146350408769,0.0937569053397524,42.519196231385,2.64078476483308e-06,6.35635503438776e-06
"ENSMFAG00000035564","SFRP1","protein_coding",6081.04185906557,0.0812295722741649,0.205144223417787,42.5035120570137,2.65831255727806e-06,6.39788428655399e-06
"ENSMFAG00000032523","CLTCL1","protein_coding",696.934794899754,-0.104697035167165,0.093266033453628,42.4988657646937,2.66352708800956e-06,6.40977312948438e-06
"ENSMFAG00000038159","GTF3C2","protein_coding",5537.01887177688,-0.055366701462872,0.0302599516816213,42.4948853581808,2.66800235006708e-06,6.41988065484891e-06
"ENSMFAG00000030233","SMIM10L1","protein_coding",1854.78634518165,0.0186798318816149,0.0640652396601326,42.4911177670467,2.67224519794233e-06,6.42942690658889e-06
"ENSMFAG00000001759","MPZ","protein_coding",345.576712382607,-0.0405681380771138,0.120613045783142,42.4859466118659,2.67807954060529e-06,6.44279993419901e-06
"ENSMFAG00000012540","FOXL1","protein_coding",75.5247400871181,-0.565571888310871,0.391292769634421,42.4759821250215,2.68935754071083e-06,6.4692649533276e-06
"ENSMFAG00000038537","PIWIL2","protein_coding",134.691581705764,0.0494834157532557,0.137121046950917,42.4746367218398,2.69088389342201e-06,6.47226929045658e-06
"ENSMFAG00000046212","SLC35A2","protein_coding",2153.01513621037,0.0105869635864255,0.0618756114256955,42.4589167377057,2.70878182272373e-06,6.51464681022237e-06
"ENSMFAG00000022450","SMIM10L2B","protein_coding",4486.60287008159,-0.0517541176897887,0.128277567424275,42.4479050040834,2.72138934846786e-06,6.54429343322033e-06
"ENSMFAG00000032827","AQP5","protein_coding",67.0216605015153,-0.0859548064908328,0.212401360623816,42.4445430179695,2.7252501102067e-06,6.55290222830388e-06
"ENSMFAG00000019020","RF00284","snoRNA",97.9984998654005,0.230440708285266,0.149143270526473,42.4405998099185,2.72978523387097e-06,6.56313059474893e-06
"ENSMFAG00000045362","TMED1","protein_coding",945.301483667442,0.100293543184642,0.105837111639881,42.431336999833,2.74046790229986e-06,6.5881356649725e-06
"ENSMFAG00000002370","LIPI","protein_coding",8.34812356947846,-0.204329611014853,0.305524595840971,42.4191447772752,2.75459214643303e-06,6.62140834210067e-06
"ENSMFAG00000040950","ENPP3","protein_coding",39.9979185739081,0.0891684069272843,0.159733667312194,42.4148249704447,2.75961375893742e-06,6.63232987091994e-06
"ENSMFAG00000001965","ASH2L","protein_coding",7453.91944626158,0.0240335001997556,0.0382494463801806,42.4147472517043,2.75970418699973e-06,6.63232987091994e-06
"ENSMFAG00000019344","ENSMFAG00000019344","protein_coding",22.6633599613777,-0.143241522623206,0.216423972230065,42.404690770714,2.77142998825441e-06,6.65982418951114e-06
"ENSMFAG00000036093","ENSMFAG00000036093","protein_coding",9741.05405146284,0.0207803030564046,0.0625205318495914,42.3995741644576,2.77741484438318e-06,6.6735186132136e-06
"ENSMFAG00000000589","ENSMFAG00000000589","protein_coding",13509.683188438,0.443611684103661,0.151587994380302,42.3917357607074,2.78660819463214e-06,6.69491873019899e-06
"ENSMFAG00000011881","RF00066","snRNA",25.5057435296318,-0.387113219502969,0.20374995918084,42.3877448883398,2.79130049868162e-06,6.70550164072703e-06
"ENSMFAG00000044588","ENSMFAG00000044588","protein_coding",556.728553726741,-0.199453065530629,0.162880097092136,42.3869113901488,2.79228147883367e-06,6.7071676292256e-06
"ENSMFAG00000039426","ISM2","protein_coding",99.5855396954479,0.513192914197539,0.295276855825391,42.3788810831497,2.80175020034201e-06,6.72921905746134e-06
"ENSMFAG00000044669","ATP6V0A4","protein_coding",43.0821202597523,-0.168344285927827,0.178369719010345,42.3555124065398,2.82948600443342e-06,6.79513514868102e-06
"ENSMFAG00000000232","MAMLD1","protein_coding",6866.2535680184,-0.215506224673718,0.0802491776817828,42.3552556821285,2.82979221017705e-06,6.7951710637753e-06
"ENSMFAG00000041347","FOXN2","protein_coding",3468.89888534717,0.182588210880178,0.163801492964495,42.3542347857356,2.8310101999139e-06,6.79739621016684e-06
"ENSMFAG00000034141","BLOC1S6","protein_coding",4228.4917850664,0.0580350844737226,0.0534527888318629,42.3488049764242,2.83749701094214e-06,6.81227029865107e-06
"ENSMFAG00000045095","LRRC8A","protein_coding",17330.5418400476,0.0732042388038815,0.0766319524764832,42.3451535320098,2.84186754310886e-06,6.82206108120925e-06
"ENSMFAG00000001481","GDF9","protein_coding",1360.51438468369,-0.00890280299907994,0.0647104422831908,42.3436912057452,2.84361971743249e-06,6.8255649822446e-06
"ENSMFAG00000039265","FCRL6","protein_coding",159.543283472283,0.000250607560877741,0.169560281534954,42.3429046014539,2.84456267716523e-06,6.82712599742227e-06
"ENSMFAG00000015503","RF00003","snRNA",21.2381580625228,-0.29866284620354,0.196425286178084,42.3386201086607,2.84970424857614e-06,6.83876258213638e-06
"ENSMFAG00000030762","CRIP3","protein_coding",810.264526340536,-0.157863743353042,0.128745576897039,42.3310869901677,2.85876662951957e-06,6.85980502245408e-06
"ENSMFAG00000002693","COLEC10","protein_coding",49.882960476721,0.147259011593415,0.160475868890828,42.3276681442574,2.86288892738134e-06,6.86899028843418e-06
"ENSMFAG00000038514","CYC1","protein_coding",20153.8641404229,0.218779518730215,0.0641770658732967,42.3251231575819,2.86596138407454e-06,6.87565501818438e-06
"ENSMFAG00000001353","UTP25","protein_coding",1936.99808275894,-0.034237968941621,0.0410840473434035,42.32397458489,2.86734907717006e-06,6.8782769195409e-06
"ENSMFAG00000032716","ENSMFAG00000032716","protein_coding",1024.26514523502,0.0480070323813396,0.0872529143946155,42.3134889378972,2.88004852251787e-06,6.90803043886752e-06
"ENSMFAG00000043978","MCTP2","protein_coding",137.807788256229,0.188824766701527,0.252218108415321,42.3018189928628,2.89424779111246e-06,6.94137491924803e-06
"ENSMFAG00000021041","ENSMFAG00000021041","miRNA",33.9189837317459,-0.30591450771535,0.178261790005464,42.2914139534294,2.90696643949952e-06,6.97116188713777e-06
"ENSMFAG00000031185","PLS3","protein_coding",5241.04317657985,-0.231982050610693,0.118849574035505,42.2869242242307,2.91247155733079e-06,6.98364582775792e-06
