Gene.ID,Gene.name,r value,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,p (FDR-corrected),Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
,,age2,age3,age4,age5,age6,age7,age8,aggregate,age2,age3,age4,age5,age6,age7,age8,aggregate
ENSMFAG00000007623,KCNA3,0.346458731853423,0.339405356070261,0.374365736572508,0.363943632424988,0.392247234509948,0.353812700889258,0.384004762287598,0.37843205517452,0.0209861758623398,0.0245583473277733,0.00715313402636332,0.00976539935981153,0.00354779220905417,0.0116662546549017,0.0029253068334479,0.00738082305948889
ENSMFAG00000030547,PSRC1,0.324103359883073,0.33317339914917,0.368497948896358,0.375308197409423,0.398387190519032,0.361204815002696,0.412272030034203,0.36048341443859,0.0290475427962065,0.0263966501719978,0.00792899835433792,0.00793055028860209,0.00313226223602299,0.0102995274309574,0.00167073246203082,0.00965209089880923
ENSMFAG00000002722,COL11A1,0.321993596959484,0.312085745126101,0.349132676605932,0.351935384937439,0.371849160187545,0.3484253001146,0.342777535169294,0.349183889375481,0.0303022586066872,0.0352208406311198,0.0110700031424953,0.0119353174626887,0.00509261595813298,0.0130200358917779,0.00758523831464325,0.0117617418079769
ENSMFAG00000037976,GPR88,0.309904663728801,0.300698577444306,0.327893778728037,0.302603102294193,0.324763382463291,0.300503224413536,0.341415308487191,0.340373858349128,0.0376151864786229,0.0429527024603842,0.0165629659741368,0.0299280157864363,0.0148032013915428,0.0317055837482108,0.00783096818115158,0.0137048597742691
ENSMFAG00000035540,ENSMFAG00000035540,-0.307161931831019,-0.320180539758368,-0.353514513673426,-0.357851427396919,-0.371148620733167,-0.354790635534201,-0.389570117244081,-0.347774875576944,0.0389326465199156,0.0318903378803911,0.0102239867108268,0.010882260969816,0.00519369552062203,0.0114299751365176,0.00257188699138969,0.0120395686428533
ENSMFAG00000040268,ENSMFAG00000040268,-0.451658525108437,-0.442613637645413,-0.469556109358554,-0.450714658211569,-0.478647895598893,-0.454627302388766,-0.470614578808807,-0.466726314909871,0.0053908732573259,0.00763957381952836,0.00271618020051077,0.00295507918739082,0.000989888136387945,0.00325898088799017,0.000821735987775506,0.00189511599659711
ENSMFAG00000034077,LMO4,0.389268773686538,0.351431515914401,0.346729206105198,0.329844404806133,0.335082100635846,0.335849392098198,0.304429903305876,0.385475633984638,0.0114842725965878,0.0214559438385436,0.0113582676246106,0.0174830067855688,0.0117891728803148,0.0158088363911235,0.0183695178873247,0.00659123369106219
ENSMFAG00000042797,CLCA1,-0.330699267637119,-0.323996838449317,-0.364940533715349,-0.348000762340821,-0.38113727029661,-0.356941337050592,-0.393175703549132,-0.358110270585969,0.0265036924110893,0.0302003368492532,0.00844062692414025,0.0128530716198227,0.00430080043211812,0.0110640205488991,0.00243184179764221,0.0101518269306863
ENSMFAG00000001996,CLCA2,-0.336025346884491,-0.320738123745125,-0.364472257399635,-0.350136062402509,-0.380644722212642,-0.352601337714721,-0.37390332330822,-0.354106356503267,0.0242315468934213,0.0315444548257882,0.00846653870295416,0.0123285931093166,0.00435882876044861,0.0118913270995896,0.00369659654829948,0.0109029089744589
ENSMFAG00000041884,ST6GALNAC5,0.358454384705202,0.346370461411694,0.387415968643587,0.382639775543189,0.403663102194625,0.367031246137052,0.393949748863057,0.395026252844143,0.0174720265333955,0.0222238948413968,0.00586374290108069,0.00740545648276643,0.00285007200262508,0.00933282319660507,0.00241365375596797,0.00562865869631179
ENSMFAG00000039614,ENSMFAG00000039614,0.347427737550154,0.322536526435218,0.352241780958925,0.346851552017446,0.36524130786042,0.327533421641104,0.326896621419658,0.371333613087578,0.0206213074675775,0.0306249291659222,0.0104951227694248,0.013076499945009,0.00584336120424798,0.0184783361064568,0.011120733877421,0.00838979859101696
ENSMFAG00000038282,ST6GALNAC3,-0.378074240425647,-0.347771447359448,-0.360198257967165,-0.336378062810232,-0.36719548561234,-0.334140767494804,-0.343890734749716,-0.367956101490874,0.0131174467252699,0.0222238948413968,0.00901028600176204,0.0152149977022072,0.00558900503121853,0.0162312045704117,0.00737740903514174,0.00873275792717566
ENSMFAG00000033874,LEPROT,-0.319926944821353,-0.323959676426431,-0.344060027425702,-0.33752522296247,-0.357029097831966,-0.337774167208072,-0.356948846871692,-0.329630827099885,0.0314742316731259,0.0302003368492532,0.0119830193341746,0.0148978717124029,0.00693178576667951,0.0152309982760467,0.00536484257027761,0.0170565801572547
ENSMFAG00000003493,JAK1,-0.348971366568001,-0.347270488533816,-0.362240081893557,-0.34281271464991,-0.364761726617568,-0.332017548218883,-0.37238183587669,-0.369995747789876,0.0202959663362833,0.0222238948413968,0.00876311196405102,0.01370803704657,0.00588556082857566,0.0170928638060518,0.00381340248514386,0.0085665137173689
